rep,dist_type,censor_level,method,mean_true,mean_est,sd_true,sd_est,ks,kl,q05_true,q10_true,q25_true,q50_true,q75_true,q90_true,q95_true,q05_est,q10_est,q25_est,q50_est,q75_est,q90_est,q95_est,param_choice
2,lognormal,0.6,parametric,1.0798876251726341,1.0595208657679636,0.9343706910655999,0.9371537517130859,0.0244,0.058053049103367914,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,0.23127223539770184,0.3142062280835888,0.49454101634961667,0.8105258968307409,1.3039870196089285,2.0659928849158873,2.6399915734349837,lognormal_mle
2,lognormal,0.6,nonparametric,1.0798876251726341,0.7753429972387555,0.9343706910655999,1.0896402658004474,0.5107999999999999,1.2761611587213932,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,3.055015630008805e-06,9.835107555107937e-06,0.00030875372539164724,0.10399779460497748,1.332226085154535,2.0486587893861494,2.7815095682626123,
2,lognormal,0.6,lod_half,1.0798876251726341,1.0309181333658721,0.9343706910655999,0.9457334668124057,0.3712,13.342375017377199,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,0.49435504493415344,0.49435504493415344,0.49435504493415344,0.49435504493415344,1.332528131543381,2.048758971546026,2.7818169793946677,
2,lognormal,0.6,lod_sqrt2,1.0798876251726341,1.1537792719094442,0.9343706910655999,0.8789796155825683,0.405,13.190501922651455,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,0.6991236091734405,0.6991236091734405,0.6991236091734405,0.6991236091734405,1.332528131543381,2.048758971546026,2.7818169793946677,
2,lognormal,0.8,parametric,1.0798876251726341,1.0537231313304218,0.9343706910655999,0.931521905936245,0.0506,0.05261320912335112,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,0.21886909073793775,0.29121304592879105,0.4683786364737423,0.790390995516955,1.3345916763420125,2.062530624595516,2.788225637206302,lognormal_mle
2,lognormal,0.8,nonparametric,1.0798876251726341,0.5726054239221309,0.9343706910655999,1.097940406272176,0.6657,1.5625042701468461,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,2.4910590698957994e-06,6.275335301529829e-06,9.311474244557823e-05,0.007310792015815956,0.6168956223384168,2.0486006029286647,2.7815742855061174,
2,lognormal,0.8,lod_half,1.0798876251726341,1.0877654536494716,0.9343706910655999,0.8787364097368191,0.4442,17.896245411817674,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,0.7461532999684445,0.7461532999684445,0.7461532999684445,0.7461532999684445,0.7461532999684445,2.048758971546026,2.7818169793946677,
2,lognormal,0.8,lod_sqrt2,1.0798876251726341,1.3350189068145677,0.9343706910655999,0.7864483077060128,0.6338,17.940098015912287,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,1.0552201164248143,1.0552201164248143,1.0552201164248143,1.0552201164248143,1.0552201164248143,2.048758971546026,2.7818169793946677,
2,lognormal,0.95,parametric,1.0798876251726341,1.0659412968859494,0.9343706910655999,0.9163078952286446,0.0366,0.0636949561812922,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,0.22426371863865102,0.3019735211313811,0.4838224771911705,0.8019728812910417,1.3302670012811866,2.1267238928594128,2.7774080752585357,lognormal_mle
2,lognormal,0.95,nonparametric,1.0798876251726341,0.38222453869153145,0.9343706910655999,0.9969051707783901,0.75305,1.674755649841577,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,2.2236854574705675e-06,4.9317137972386555e-06,4.9157767504682486e-05,0.0025531760332261327,0.12956498213063633,1.358929720783597,2.7816121310466593,
2,lognormal,0.95,lod_half,1.0798876251726341,1.521163002370554,0.9343706910655999,0.671535595949501,0.768,21.570313054918824,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,1.3909084896973338,1.3909084896973338,1.3909084896973338,1.3909084896973338,1.3909084896973338,1.3909084896973338,1.4605899213024374,
2,lognormal,0.95,lod_sqrt2,1.0798876251726341,2.0684895048004424,0.9343706910655999,0.5693134829531372,0.8894,21.70269574843575,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,1.9670416501498478,1.9670416501498478,1.9670416501498478,1.9670416501498478,1.9670416501498478,1.9670416501498478,2.0079164237322207,
2,lognormal,0.98,parametric,1.0798876251726341,1.0798768172414976,0.9343706910655999,0.9444387386096684,0.0398,0.07237153089431755,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,0.23496251285970365,0.31024752895900715,0.47982702568778196,0.8131949902997517,1.360460293197245,2.14523837745601,2.7747203423955376,lognormal_mle
2,lognormal,0.98,nonparametric,1.0798876251726341,0.3438478569989813,0.9343706910655999,0.9592805010575873,0.7668,1.6828787123863556,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,2.192381965075131e-06,4.725100417166332e-06,4.6374681471615615e-05,0.0021018092013888913,0.1030446928830304,1.061249351589806,2.350735839433101,
